# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2558       8.262116859344e-12       4.300584149560e-13      -4.409931626693e-13       0.000000000000e+00       1.326520406590e-16       2.908422476609e-17      -2.568560050182e-18 
 2559       8.244956102325e-12       4.302555424602e-13      -4.467200779180e-13       0.000000000000e+00       1.324372017652e-16       2.913952817424e-17      -2.574734750820e-18 
 2560       8.228232442833e-12       4.304144162758e-13      -4.524483431829e-13       0.000000000000e+00       1.322227876368e-16       2.919399848775e-17      -2.581200878843e-18 
 2561       8.211944447210e-12       4.305347347723e-13      -4.581750039251e-13       0.000000000000e+00       1.320087973007e-16       2.924758279783e-17      -2.587952638232e-18 
 2562       8.196090674799e-12       4.306161955865e-13      -4.638970964008e-13       0.000000000000e+00       1.317952297771e-16       2.930022803521e-17      -2.594984213292e-18 
 2563       8.180669677936e-12       4.306584956226e-13      -4.696116476517e-13       0.000000000000e+00       1.315820840791e-16       2.935188097002e-17      -2.602289768629e-18 
 2564       8.165680001940e-12       4.306613310512e-13      -4.753156754964e-13       0.000000000000e+00       1.313693592128e-16       2.940248821161e-17      -2.609863449132e-18 
 2565       8.151120185109e-12       4.306243973087e-13      -4.810061885216e-13       0.000000000000e+00       1.311570541772e-16       2.945199620837e-17      -2.617699379954e-18 
 2566       8.136988758709e-12       4.305473890965e-13      -4.866801860727e-13       0.000000000000e+00       1.309451679646e-16       2.950035124764e-17      -2.625791666491e-18 
 2567       8.123284246970e-12       4.304300003808e-13      -4.923346582452e-13       0.000000000000e+00       1.307336995599e-16       2.954749945550e-17      -2.634134394365e-18 
 2568       8.110005167073e-12       4.302719243915e-13      -4.979665858753e-13       0.000000000000e+00       1.305226479413e-16       2.959338679665e-17      -2.642721629398e-18 
 2569       8.097150029147e-12       4.300728536218e-13      -5.035729405316e-13       0.000000000000e+00       1.303120120798e-16       2.963795907422e-17      -2.651547417601e-18 
 2570       8.084717336262e-12       4.298324798273e-13      -5.091506845055e-13       0.000000000000e+00       1.301017909394e-16       2.968116192964e-17      -2.660605785146e-18 
 2571       8.072704792770e-12       4.295505994111e-13      -5.146969781086e-13       0.000000000000e+00       1.298919835351e-16       2.972294358960e-17      -2.669883822237e-18 
 2572       8.061106924438e-12       4.292274302342e-13      -5.202098028719e-13       0.000000000000e+00       1.296825891076e-16       2.976326312428e-17      -2.679340891698e-18 
 2573       8.049917444749e-12       4.288632966080e-13      -5.256873418783e-13       0.000000000000e+00       1.294736069496e-16       2.980208223584e-17      -2.688929301925e-18 
 2574       8.039130045295e-12       4.284585240742e-13      -5.311277727734e-13       0.000000000000e+00       1.292650363477e-16       2.983936251546e-17      -2.698601212102e-18 
 2575       8.028738395753e-12       4.280134394059e-13      -5.365292677604e-13       0.000000000000e+00       1.290568765827e-16       2.987506544325e-17      -2.708308632054e-18 
 2576       8.018736143863e-12       4.275283706088e-13      -5.418899935948e-13       0.000000000000e+00       1.288491269291e-16       2.990915238815e-17      -2.718003422106e-18 
 2577       8.009116915410e-12       4.270036469228e-13      -5.472081115794e-13       0.000000000000e+00       1.286417866557e-16       2.994158460782e-17      -2.727637292933e-18 
 2578       7.999874314195e-12       4.264395988228e-13      -5.524817775588e-13       0.000000000000e+00       1.284348550252e-16       2.997232324852e-17      -2.737161805418e-18 
 2579       7.991001922021e-12       4.258365580204e-13      -5.577091419144e-13       0.000000000000e+00       1.282283312942e-16       3.000132934501e-17      -2.746528370506e-18 
 2580       7.982493298665e-12       4.251948574651e-13      -5.628883495593e-13       0.000000000000e+00       1.280222147132e-16       3.002856382047e-17      -2.755688249059e-18 
 2581       7.974341981857e-12       4.245148313450e-13      -5.680175399326e-13       0.000000000000e+00       1.278165045269e-16       3.005398748637e-17      -2.764592551707e-18 
 2582       7.966541487260e-12       4.237968150891e-13      -5.730948469949e-13       0.000000000000e+00       1.276111999737e-16       3.007756104237e-17      -2.773192238711e-18 
 2583       7.959085308446e-12       4.230411453676e-13      -5.781183992224e-13       0.000000000000e+00       1.274063002862e-16       3.009924507620e-17      -2.781438119811e-18 
 2584       7.951966916876e-12       4.222481600936e-13      -5.830863196022e-13       0.000000000000e+00       1.272018046907e-16       3.011900006360e-17      -2.789280854080e-18 
 2585       7.945179761875e-12       4.214181984244e-13      -5.879967256269e-13       0.000000000000e+00       1.269977124077e-16       3.013678636817e-17      -2.796670949785e-18 
 2586       7.938717270614e-12       4.205516007626e-13      -5.928477292892e-13       0.000000000000e+00       1.267940226512e-16       3.015256424127e-17      -2.803558764238e-18 
 2587       7.932572848083e-12       4.196487087576e-13      -5.976374370771e-13       0.000000000000e+00       1.265907346297e-16       3.016629382195e-17      -2.809894503649e-18 
 2588       7.926739877074e-12       4.187098653066e-13      -6.023639499685e-13       0.000000000000e+00       1.263878475450e-16       3.017793513679e-17      -2.815628222984e-18 
 2589       7.921211718154e-12       4.177354145559e-13      -6.070253634257e-13       0.000000000000e+00       1.261853605934e-16       3.018744809986e-17      -2.820709825820e-18 
 2590       7.915981709648e-12       4.167257019024e-13      -6.116197673908e-13       0.000000000000e+00       1.259832729645e-16       3.019479251255e-17      -2.825089064195e-18 
 2591       7.911043167612e-12       4.156810739947e-13      -6.161452462799e-13       0.000000000000e+00       1.257815838423e-16       3.019992806350e-17      -2.828715538469e-18 
 2592       7.906389385817e-12       4.146018787343e-13      -6.205998789782e-13       0.000000000000e+00       1.255802924043e-16       3.020281432851e-17      -2.831538697175e-18 
 2593       7.902013635719e-12       4.134884652769e-13      -6.249817388350e-13       0.000000000000e+00       1.253793978222e-16       3.020341077040e-17      -2.833507836875e-18 
 2594       7.897909166444e-12       4.123411840340e-13      -6.292888936578e-13       0.000000000000e+00       1.251788992614e-16       3.020167673890e-17      -2.834572102015e-18 
 2595       7.894069204764e-12       4.111603866734e-13      -6.335194057079e-13       0.000000000000e+00       1.249787958810e-16       3.019757147061e-17      -2.834680484777e-18 
 2596       7.890486955073e-12       4.099464261214e-13      -6.376713316946e-13       0.000000000000e+00       1.247790868343e-16       3.019105408880e-17      -2.833781824940e-18 
 2597       7.887155599365e-12       4.086996565633e-13      -6.417427227702e-13       0.000000000000e+00       1.245797712681e-16       3.018208360339e-17      -2.831824809728e-18 
 2598       7.884068297215e-12       4.074204334452e-13      -6.457316245250e-13       0.000000000000e+00       1.243808483234e-16       3.017061891080e-17      -2.828757973667e-18 
 2599       7.881218185756e-12       4.061091134749e-13      -6.496360769818e-13       0.000000000000e+00       1.241823171346e-16       3.015661879383e-17      -2.824529698444e-18 
 2600       7.878598379653e-12       4.047660546234e-13      -6.534541145907e-13       0.000000000000e+00       1.239841768304e-16       3.014004192161e-17      -2.819088212754e-18 
 2601       7.876201971087e-12       4.033916161259e-13      -6.571837662240e-13       0.000000000000e+00       1.237864265328e-16       3.012084684945e-17      -2.812381592163e-18 
 2602       7.874022029730e-12       4.019861584835e-13      -6.608230551711e-13       0.000000000000e+00       1.235890653582e-16       3.009899201875e-17      -2.804357758956e-18 
 2603       7.872051602720e-12       4.005500434639e-13      -6.643699991331e-13       0.000000000000e+00       1.233920924162e-16       3.007443575689e-17      -2.794964481995e-18 
 2604       7.870283714645e-12       3.990836341033e-13      -6.678226102176e-13       0.000000000000e+00       1.231955068106e-16       3.004713627712e-17      -2.784149376575e-18 
 2605       7.868711367518e-12       3.975872947071e-13      -6.711788949336e-13       0.000000000000e+00       1.229993076388e-16       3.001705167850e-17      -2.771859904275e-18 
 2606       7.867327540751e-12       3.960613908514e-13      -6.744368541863e-13       0.000000000000e+00       1.228034939921e-16       2.998413994571e-17      -2.758043372816e-18 
 2607       7.866125191142e-12       3.945062893846e-13      -6.775944832716e-13       0.000000000000e+00       1.226080649555e-16       2.994835894901e-17      -2.742646935915e-18 
 2608       7.865097252845e-12       3.929223584278e-13      -6.806497718715e-13       0.000000000000e+00       1.224130196078e-16       2.990966644414e-17      -2.725617593139e-18 
 2609       7.864236637351e-12       3.913099673771e-13      -6.836007040482e-13       0.000000000000e+00       1.222183570215e-16       2.986802007215e-17      -2.706902189761e-18 
 2610       7.863536233466e-12       3.896694869041e-13      -6.864452582394e-13       0.000000000000e+00       1.220240762628e-16       2.982337735938e-17      -2.686447416613e-18 
 2611       7.862988944998e-12       3.880013324645e-13      -6.891817315371e-13       0.000000000000e+00       1.218301763884e-16       2.977571848538e-17      -2.664221759296e-18 
 2612       7.862587804087e-12       3.863060950872e-13      -6.918097145222e-13       0.000000000000e+00       1.216366564346e-16       2.972511472669e-17      -2.640281480597e-18 
 2613       7.862325858468e-12       3.845844113215e-13      -6.943291218873e-13       0.000000000000e+00       1.214435154281e-16       2.967166039674e-17      -2.614705007844e-18 
 2614       7.862196133797e-12       3.828369197981e-13      -6.967398686485e-13       0.000000000000e+00       1.212507523893e-16       2.961545011289e-17      -2.587571017393e-18 
 2615       7.862191633627e-12       3.810642612316e-13      -6.990418701469e-13       0.000000000000e+00       1.210583663319e-16       2.955657879678e-17      -2.558958434874e-18 
 2616       7.862305339393e-12       3.792670784224e-13      -7.012350420484e-13       0.000000000000e+00       1.208663562637e-16       2.949514167457e-17      -2.528946435431e-18 
 2617       7.862530210382e-12       3.774460162587e-13      -7.033193003443e-13       0.000000000000e+00       1.206747211859e-16       2.943123427727e-17      -2.497614443961e-18 
 2618       7.862859183720e-12       3.756017217185e-13      -7.052945613523e-13       0.000000000000e+00       1.204834600932e-16       2.936495244101e-17      -2.465042135357e-18 
 2619       7.863285174344e-12       3.737348438717e-13      -7.071607417164e-13       0.000000000000e+00       1.202925719742e-16       2.929639230735e-17      -2.431309434751e-18 
 2620       7.863801074984e-12       3.718460338824e-13      -7.089177584075e-13       0.000000000000e+00       1.201020558109e-16       2.922565032359e-17      -2.396496517749e-18 
 2621       7.864399756144e-12       3.699359450101e-13      -7.105655287243e-13       0.000000000000e+00       1.199119105790e-16       2.915282324303e-17      -2.360683810677e-18 
 2622       7.865074066075e-12       3.680052326128e-13      -7.121039702933e-13       0.000000000000e+00       1.197221352478e-16       2.907800812529e-17      -2.323951990821e-18 
 2623       7.865816830755e-12       3.660545541482e-13      -7.135330010697e-13       0.000000000000e+00       1.195327287802e-16       2.900130233660e-17      -2.286381986667e-18 
 2624       7.866620853873e-12       3.640845691763e-13      -7.148525393375e-13       0.000000000000e+00       1.193436901327e-16       2.892280355011e-17      -2.248054978143e-18 
 2625       7.867478916801e-12       3.620959393608e-13      -7.160625037105e-13       0.000000000000e+00       1.191550182551e-16       2.884260974614e-17      -2.209052396858e-18 
 2626       7.868383778575e-12       3.600893284719e-13      -7.171628131323e-13       0.000000000000e+00       1.189667120913e-16       2.876081921254e-17      -2.169455926347e-18 
 2627       7.869328175876e-12       3.580654023876e-13      -7.181533868770e-13       0.000000000000e+00       1.187787705782e-16       2.867753054494e-17      -2.129347502306e-18 
